dataset,column,inferred_type,non_null_count,distinct_count,description
clinical_notes.csv,source_system,string,5,5,Synthetic field `source_system` in clinical_notes.csv; interpret using case context and authority controls.
clinical_notes.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in clinical_notes.csv; interpret using case context and authority controls.
clinical_notes.csv,notes,string,5,5,Synthetic field `notes` in clinical_notes.csv; interpret using case context and authority controls.
commercial_claims.csv,record_id,string,5,5,Synthetic field `record_id` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,entity_id,string,5,4,Synthetic field `entity_id` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,status,string,5,5,Synthetic field `status` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,value,string,5,5,Synthetic field `value` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,source_system,string,5,5,Synthetic field `source_system` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in commercial_claims.csv; interpret using case context and authority controls.
commercial_claims.csv,notes,string,5,5,Synthetic field `notes` in commercial_claims.csv; interpret using case context and authority controls.
communication_events.csv,record_id,string,5,5,Synthetic field `record_id` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,entity_id,string,5,4,Synthetic field `entity_id` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,status,string,5,5,Synthetic field `status` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,value,string,5,5,Synthetic field `value` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,source_system,string,5,5,Synthetic field `source_system` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in communication_events.csv; interpret using case context and authority controls.
communication_events.csv,notes,string,5,5,Synthetic field `notes` in communication_events.csv; interpret using case context and authority controls.
complaint_outcomes.csv,record_id,string,4,4,Synthetic field `record_id` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,entity_id,string,4,4,Synthetic field `entity_id` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,status,string,4,4,Synthetic field `status` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,value,string,4,4,Synthetic field `value` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,source_system,string,4,4,Synthetic field `source_system` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in complaint_outcomes.csv; interpret using case context and authority controls.
complaint_outcomes.csv,notes,string,4,4,Synthetic field `notes` in complaint_outcomes.csv; interpret using case context and authority controls.
complaints.csv,record_id,string,5,5,Synthetic field `record_id` in complaints.csv; interpret using case context and authority controls.
complaints.csv,entity_id,string,5,4,Synthetic field `entity_id` in complaints.csv; interpret using case context and authority controls.
complaints.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in complaints.csv; interpret using case context and authority controls.
complaints.csv,status,string,5,5,Synthetic field `status` in complaints.csv; interpret using case context and authority controls.
complaints.csv,value,string,5,5,Synthetic field `value` in complaints.csv; interpret using case context and authority controls.
complaints.csv,source_system,string,5,5,Synthetic field `source_system` in complaints.csv; interpret using case context and authority controls.
complaints.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in complaints.csv; interpret using case context and authority controls.
complaints.csv,notes,string,5,5,Synthetic field `notes` in complaints.csv; interpret using case context and authority controls.
consents.csv,record_id,string,6,6,Synthetic field `record_id` in consents.csv; interpret using case context and authority controls.
consents.csv,entity_id,string,6,4,Synthetic field `entity_id` in consents.csv; interpret using case context and authority controls.
consents.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in consents.csv; interpret using case context and authority controls.
consents.csv,status,string,6,5,Synthetic field `status` in consents.csv; interpret using case context and authority controls.
consents.csv,value,string,6,6,Synthetic field `value` in consents.csv; interpret using case context and authority controls.
consents.csv,source_system,string,6,5,Synthetic field `source_system` in consents.csv; interpret using case context and authority controls.
consents.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in consents.csv; interpret using case context and authority controls.
consents.csv,notes,string,6,6,Synthetic field `notes` in consents.csv; interpret using case context and authority controls.
contact_history.csv,record_id,string,5,5,Synthetic field `record_id` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,entity_id,string,5,4,Synthetic field `entity_id` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,status,string,5,5,Synthetic field `status` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,value,string,5,5,Synthetic field `value` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,source_system,string,5,5,Synthetic field `source_system` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in contact_history.csv; interpret using case context and authority controls.
contact_history.csv,notes,string,5,5,Synthetic field `notes` in contact_history.csv; interpret using case context and authority controls.
continuity_requirements.csv,capability,string,3,3,Synthetic field `capability` in continuity_requirements.csv; interpret using case context and authority controls.
continuity_requirements.csv,max_ai_outage_days,number,3,1,Synthetic field `max_ai_outage_days` in continuity_requirements.csv; interpret using case context and authority controls.
continuity_requirements.csv,manual_mode,string,3,3,Synthetic field `manual_mode` in continuity_requirements.csv; interpret using case context and authority controls.
